id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,shape_ir2,shape_ir3,shape_reg,tot_baths,tot_sq_ft,sale_cod,sale_cwd,sale_con,sale_conld,sale_conli,sale_conlw,sale_new,sale_oth,sale_wd_,log_sqft,sqft_qual,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker
1933,535302070,20,RL,60.0,10950,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,TA,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,410.0,TA,TA,N,0,48,0,0,0,0,unkwn,unkwn,0,4,2007,WD ,125000,0,0,1,1.0,2306.0,0,0,0,0,0,0,0,0,1,7.743269700829004,13836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
820,906340110,20,RL,79.0,10637,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Ex,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1950,RFn,3.0,826.0,TA,TA,Y,208,44,0,0,0,0,unkwn,unkwn,0,9,2009,WD ,297000,0,0,1,3.0,4249.0,0,0,0,0,0,0,0,0,1,8.354438940114811,33992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,535426150,20,RL,80.0,9000,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,Fa,Y,SBrkr,1142,0,0,1142,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Basment,1950,RFn,1.0,384.0,TA,TA,Y,0,28,64,0,0,0,unkwn,unkwn,0,4,2009,WD ,113500,0,0,0,1.0,1686.0,0,0,0,0,0,0,0,0,1,7.430114138561801,10116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2910,923225240,160,RM,41.0,2665,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,Ex,Y,SBrkr,925,550,0,1475,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1950,RFn,1.0,336.0,TA,TA,Y,104,26,0,0,0,0,unkwn,unkwn,0,7,2006,WD ,127000,0,0,1,2.0,2568.0,0,0,0,0,0,0,0,0,1,7.850882664809852,12840.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,527358140,20,RL,105.0,11751,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,Ex,Y,SBrkr,1844,0,0,1844,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1950,RFn,2.0,546.0,TA,TA,Y,0,122,0,0,0,0,MnPrv,unkwn,0,1,2010,COD,190000,0,0,0,2.0,4234.0,1,0,0,0,0,0,0,0,0,8.350902451694811,25404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1873,534177210,20,RL,80.0,9600,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1950,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,9,2007,WD ,175500,0,0,1,2.0,3012.0,0,0,0,0,0,0,0,0,1,8.010359588919783,21084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2125,907135050,20,RL,60.0,8428,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,1.0,384.0,TA,TA,Y,256,0,0,0,0,0,unkwn,unkwn,0,7,2007,WD ,146000,1,0,0,2.0,2364.0,0,0,0,0,0,0,0,0,1,7.768110378525988,11820.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,908102260,20,RL,75.0,9937,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,Gd,Y,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,TA,6,Typ,0,unkwn,Attchd,1950,Fin,1.0,276.0,TA,TA,Y,736,68,0,0,0,0,unkwn,unkwn,0,6,2008,WD ,147500,0,0,1,3.0,2788.0,0,0,0,0,0,0,0,0,1,7.933079771880415,13940.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,528110050,20,RL,107.0,13891,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,unkwn,unkwn,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,Ex,Y,SBrkr,2076,0,0,2076,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,1950,Fin,3.0,850.0,TA,TA,Y,216,229,0,0,0,0,unkwn,unkwn,0,9,2006,New,465000,0,0,1,4.0,5002.0,0,0,0,0,0,0,1,0,0,8.517593111437565,50020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
983,923275040,85,RL,69.05520046484602,9101,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1950,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,unkwn,unkwn,0,7,2009,WD ,165500,0,0,0,2.0,2809.0,0,0,0,0,0,0,0,0,1,7.940583827104244,14045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,902406090,50,RM,81.0,12150,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,Ex,N,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,TA,7,Typ,0,unkwn,Attchd,1950,Unf,1.0,352.0,Fa,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,11,2008,WD ,131500,0,0,1,2.0,3197.0,0,0,0,0,0,0,0,0,1,8.069968149059841,15985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1378,905102170,20,RL,70.0,11200,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,Ex,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,2,2008,WD ,129500,0,0,1,2.0,2464.0,0,0,0,0,0,0,0,0,1,7.80954132465341,12320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1537,909281110,70,RL,100.0,9670,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,1950,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,unkwn,unkwn,0,6,2008,WD ,257076,0,0,0,2.0,3267.0,0,0,0,0,0,0,0,0,1,8.09162741160107,26136.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,909101140,50,RL,60.0,10998,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,TA,6,Min2,0,unkwn,Detchd,1950,Unf,2.0,660.0,TA,TA,Y,0,68,0,0,0,0,unkwn,unkwn,0,7,2009,WD ,117000,0,0,1,2.0,3248.0,0,0,0,0,0,0,0,0,1,8.085794701281568,16240.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,909275050,70,RL,60.0,7200,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1950,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,MnPrv,unkwn,0,2,2008,WD ,149000,0,0,1,2.0,2548.0,0,0,0,0,0,0,0,0,1,7.843064016692054,17836.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,534475100,20,RL,80.0,9920,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,TA,6,Typ,0,unkwn,Attchd,1950,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,MnPrv,unkwn,0,2,2010,WD ,128000,0,0,1,2.0,2399.0,0,0,0,0,0,0,0,0,1,7.782807262839695,11995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1078,528188090,160,RL,36.0,2448,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,unkwn,BuiltIn,1950,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,unkwn,unkwn,0,10,2008,WD ,155000,0,0,1,3.0,2864.0,0,0,0,0,0,0,0,0,1,7.9599745280805365,20048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2511,533221080,160,FV,69.05520046484602,2998,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,unkwn,Detchd,1950,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,unkwn,unkwn,0,6,2006,WD ,166000,0,0,1,3.0,2720.0,0,0,0,0,0,0,0,0,1,7.908387159290043,16320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
912,909250220,50,RL,65.0,7804,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,1950,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,MnPrv,unkwn,0,12,2009,WD ,135000,0,0,1,3.0,3679.0,0,0,0,0,0,0,0,0,1,8.210396255104774,14716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2351,527356020,60,RL,80.0,16692,Pave,Lvl,Inside,Gtl,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1950,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,519,MnPrv,TenC,2000,7,2006,WD ,250000,0,0,0,5.0,4740.0,0,0,0,0,0,0,0,0,1,8.463792414689122,33180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330,923226250,160,RM,21.0,1476,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,unkwn,unkwn,1950,unkwn,0.0,0.0,unkwn,unkwn,Y,200,26,0,0,0,0,unkwn,unkwn,0,3,2010,WD ,76000,0,0,1,2.0,1638.0,0,0,0,0,0,0,0,0,1,7.401231264413015,6552.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,535305120,20,RL,75.0,10170,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,1950,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,6,2006,WD ,155000,0,0,1,2.0,2191.0,0,0,0,0,0,0,0,0,1,7.692113339595466,13146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,905106140,60,RL,80.0,9364,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,unkwn,Attchd,1950,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,MnPrv,unkwn,0,3,2010,WD ,158000,0,0,1,2.0,2314.0,0,0,0,0,0,0,0,0,1,7.746732907753622,13884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98,533212020,160,FV,24.0,2544,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,unkwn,Detchd,1950,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,unkwn,unkwn,0,2,2010,WD ,149500,0,0,1,4.0,2280.0,0,0,0,0,0,0,0,0,1,7.731930721948486,15960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2565,534479300,20,RL,82.0,9888,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Attchd,1950,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,MnPrv,unkwn,0,3,2006,WD ,121000,0,0,1,1.0,2112.0,0,0,0,0,0,0,0,0,1,7.655390644826152,10560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1934,535304170,20,RL,68.0,7942,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,unkwn,Attchd,1950,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,unkwn,0,6,2007,WD ,136000,0,0,1,2.0,2373.0,0,0,0,0,0,0,0,0,1,7.771910256435763,14238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
997,527107010,60,RL,69.05520046484602,15038,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1950,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,unkwn,unkwn,0,11,2008,WD ,173000,1,0,0,3.0,2938.0,0,0,0,0,0,0,0,0,1,7.9854843567338225,17628.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,528382020,60,RL,92.0,11764,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1950,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,unkwn,unkwn,0,4,2010,WD ,290000,0,0,0,3.0,4093.0,0,0,0,0,0,0,0,0,1,8.317033476492403,32744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1799,528458130,60,FV,75.0,9000,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,1950,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,unkwn,unkwn,0,8,2007,New,303477,0,0,1,3.0,4344.0,0,0,0,0,0,0,1,0,0,8.37655086161377,34752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,905109170,20,RL,69.05520046484602,20062,Pave,Low,Inside,Mod,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1950,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,unkwn,unkwn,0,4,2010,WD ,270000,0,0,0,3.0,3593.0,0,0,0,0,0,0,0,0,1,8.186742787113518,25151.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,902109160,50,RM,81.0,7308,Pave,Lvl,Corner,Gtl,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1950,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,unkwn,unkwn,0,6,2008,WD ,122250,0,0,1,1.0,2901.0,0,0,0,0,0,0,0,0,1,7.972810784121404,14505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
638,535178120,20,RL,70.0,8750,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,unkwn,Attchd,1950,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,GdWo,unkwn,0,7,2009,WD ,153000,0,0,1,2.0,3114.0,0,0,0,0,0,0,0,0,1,8.043663352393944,15570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2278,923202134,20,RL,70.0,8402,Pave,Lvl,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,unkwn,unkwn,1950,unkwn,0.0,0.0,unkwn,unkwn,Y,0,30,0,0,0,0,unkwn,unkwn,0,12,2007,New,147000,0,0,1,1.0,2240.0,0,0,0,0,0,0,1,0,0,7.7142311448490855,11200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,909252150,70,RL,63.0,4000,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,TA,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1950,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,unkwn,0,6,2007,WD ,148500,0,0,1,2.0,1845.0,0,0,0,0,0,0,0,0,1,7.520234556474628,12915.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,908188150,160,RM,32.0,3363,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,unkwn,Detchd,1950,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,unkwn,unkwn,0,4,2006,WD ,130000,0,0,1,2.0,3064.0,0,0,0,0,0,0,0,0,1,8.027476530860483,21448.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,528150040,20,RL,94.0,13615,Pave,HLS,Corner,Mod,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,1950,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,unkwn,unkwn,0,6,2007,WD ,372000,0,0,0,3.0,4447.0,0,0,0,0,0,0,0,0,1,8.399984990510696,40023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
