,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,mo_sold,yr_sold,sale_type,saleprice
55,905106140,60,RL,80.0,9364,Pave,Lvl,Corner,Sawyer,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,TA,7,Typ,0,,Attchd,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,3,2010,WD ,158000
56,533212020,160,FV,24.0,2544,Pave,Lvl,Inside,Somerst,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,Gd,4,Typ,0,,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,2,2010,WD ,149500
57,534479300,20,RL,82.0,9888,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,TA,5,Typ,0,,Attchd,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,3,2006,WD ,121000
58,535304170,20,RL,68.0,7942,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,TA,6,Typ,0,,Attchd,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,6,2007,WD ,136000
59,527107010,60,RL,,15038,Pave,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,TA,7,Typ,1,TA,Attchd,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,11,2008,WD ,173000
60,528382020,60,RL,92.0,11764,Pave,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,4,2010,WD ,290000
61,528458130,60,FV,75.0,9000,Pave,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,Ex,11,Typ,1,Gd,BuiltIn,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,8,2007,New,303477
62,905109170,20,RL,,20062,Pave,Low,Inside,ClearCr,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,TA,4,Typ,2,TA,Attchd,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,4,2010,WD ,270000
63,902109160,50,RM,81.0,7308,Pave,Lvl,Corner,OldTown,Artery,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,Ex,6,Typ,1,Gd,Detchd,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,6,2008,WD ,122250
64,535178120,20,RL,70.0,8750,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,Gd,6,Typ,0,,Attchd,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,7,2009,WD ,153000
65,923202134,20,RL,70.0,8402,Pave,Lvl,Inside,Mitchel,Feedr,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,TA,6,Typ,0,,,,0.0,0.0,,,Y,0,30,0,0,0,0,12,2007,New,147000
66,909252150,70,RL,63.0,4000,Pave,Lvl,Inside,Crawfor,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,TA,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,TA,5,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,6,2007,WD ,148500
67,908188150,160,RM,32.0,3363,Pave,Lvl,Inside,Edwards,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,Gd,7,Maj1,0,,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,4,2006,WD ,130000
68,528150040,20,RL,94.0,13615,Pave,HLS,Corner,NridgHt,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,6,2007,WD ,372000
69,528228565,120,RL,43.0,3013,Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,4,2006,WD ,213490
70,905453080,20,RL,44.0,17485,Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,Gd,5,Typ,2,TA,Attchd,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,1,2010,Con,308030
71,914453045,20,RL,,23730,Pave,Lvl,Inside,Mitchel,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,Gd,7,Typ,0,,Attchd,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,9,2008,WD ,300000
72,535403150,20,RL,79.0,8910,Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,TA,6,Typ,1,Fa,BuiltIn,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,7,2006,WD ,159500
73,908188140,160,RM,24.0,2522,Pave,Lvl,Inside,Edwards,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,Gd,7,Maj1,0,,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,4,2006,WD ,137500
74,528439030,20,RL,73.0,8688,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,Gd,7,Typ,0,,Attchd,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,4,2006,WD ,232000
75,903452025,30,RM,,6291,Grvl,Lvl,Inside,IDOTRR,RRNe,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,TA,Y,SBrkr,768,0,0,768,0.0,0.0,1,0,1,TA,4,Typ,0,,Detchd,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,7,2008,WD ,93850
76,905200380,30,RL,,17529,Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,Fa,5,Mod,1,Gd,Detchd,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,4,2006,WD ,105000
77,903235100,30,RM,60.0,6324,Pave,Lvl,Inside,BrkSide,Feedr,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,Fa,4,Typ,0,,Detchd,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,5,2008,WD ,68500
78,535106190,90,RL,80.0,11600,Pave,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,TA,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,TA,12,Typ,0,,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,1,2010,WD ,154300
79,910201050,50,RM,50.0,7288,Pave,Lvl,Inside,IDOTRR,Artery,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,TA,6,Typ,0,,,,0.0,0.0,,,N,0,0,0,176,0,0,9,2007,WD ,129850
80,902301130,70,RM,35.0,4571,Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,Ex,Y,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,TA,6,Typ,0,,Detchd,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,0,6,2007,WD ,114000
81,527214050,20,RL,63.0,17423,Pave,Lvl,CulDSac,StoneBr,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,Ex,Y,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,Ex,9,Typ,1,Gd,Attchd,Fin,3.0,1166.0,TA,TA,Y,0,60,0,0,0,0,7,2009,New,501837
82,902300215,50,RM,100.0,12665,Pave,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,876.0,GasA,Gd,Y,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,TA,7,Typ,1,Gd,Detchd,Unf,3.0,720.0,TA,TA,Y,418,0,194,0,0,0,6,2008,WD ,153900
83,527425110,20,RL,60.0,9000,Pave,Lvl,FR2,NAmes,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,TA,5,Typ,0,,Detchd,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,7,2009,WD ,130000
84,923203140,120,RM,32.0,4500,Pave,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,Ex,Y,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,TA,4,Typ,0,,Attchd,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,4,2008,WD ,160500
85,528186110,120,RL,48.0,6373,Pave,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,Ex,Y,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,575.0,TA,TA,Y,228,75,0,0,0,0,6,2006,New,310090
86,531371050,20,RL,67.0,10083,Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,343.0,1176.0,GasA,Ex,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,Gd,5,Typ,0,,Attchd,RFn,2.0,555.0,TA,TA,Y,0,41,0,0,0,0,8,2009,WD ,184900
87,535327200,20,RL,70.0,13300,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,551.0,928.0,GasA,TA,Y,SBrkr,928,0,0,928,0.0,0.0,1,0,2,TA,4,Typ,0,,Attchd,Unf,1.0,252.0,TA,TA,Y,261,0,156,0,0,0,6,2007,WD ,132000
88,534129370,20,RL,80.0,9600,Pave,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,147.0,588.0,1288.0,GasA,TA,Y,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,TA,6,Typ,1,Fa,Attchd,RFn,2.0,502.0,TA,TA,Y,312,11,0,0,0,0,8,2009,WD ,163000
89,533210060,160,FV,30.0,3215,Pave,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,0.0,320.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,Gd,4,Typ,0,,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,4,2010,ConLD,155000
90,534127210,80,RL,,11104,Pave,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,0.0,599.0,1427.0,GasA,Gd,Y,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,TA,7,Typ,0,,Attchd,RFn,2.0,516.0,TA,TA,Y,0,0,0,0,216,0,5,2008,WD ,183000
91,907280090,60,RL,,15295,Pave,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,Gd,7,Min2,2,TA,Attchd,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,6,2007,WD ,211000
92,531452260,60,RL,70.0,9109,Pave,Lvl,Inside,SawyerW,RRAe,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,Ex,Y,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,Gd,6,Typ,0,,Attchd,RFn,2.0,495.0,TA,TA,Y,140,32,0,0,0,0,10,2009,WD ,184000
93,906226100,90,RL,64.0,7018,Pave,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,TA,8,Typ,0,,Attchd,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,6,2009,WD ,118858
94,534403410,80,RL,,14112,Pave,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0.0,138.0,1152.0,GasA,TA,Y,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,TA,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,4,2010,WD ,180500
95,533206060,120,FV,80.0,3523,Pave,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1081.0,1141.0,GasA,Ex,Y,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2,Gd,5,Typ,0,,Attchd,Fin,2.0,484.0,TA,TA,Y,0,60,0,0,0,0,2,2007,New,166000
96,905200350,80,RL,88.0,15312,Pave,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,0.0,550.0,1138.0,GasA,Ex,Y,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,TA,6,Typ,1,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,140,0,3,2009,COD,148000
97,534276180,20,RL,74.0,7450,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,206.0,250.0,894.0,GasA,Gd,Y,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,Gd,6,Min1,1,Gd,Detchd,Unf,2.0,396.0,TA,TA,Y,0,72,0,0,0,0,1,2007,WD ,124000
98,528186090,120,RL,60.0,7313,Pave,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,8,2007,WD ,277500
99,528358030,60,RL,83.0,10019,Pave,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,0.0,815.0,1342.0,GasA,Ex,Y,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,Gd,9,Typ,1,Ex,Attchd,RFn,3.0,725.0,TA,TA,Y,307,169,168,0,0,0,6,2006,WD ,350000
100,527214030,20,RL,53.0,15401,Pave,HLS,CulDSac,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,0.0,547.0,1884.0,GasA,Ex,Y,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,670.0,TA,TA,Y,214,76,0,0,0,0,9,2008,WD ,387000
101,905476170,30,RL,58.0,9098,Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,348.0,Unf,0.0,180.0,528.0,GasA,Ex,Y,SBrkr,605,0,0,605,1.0,0.0,1,0,2,TA,5,Typ,0,,,,0.0,0.0,,,N,0,0,144,0,0,0,7,2007,WD ,86000
102,533350120,20,RL,103.0,16280,Pave,Lvl,Inside,Veenker,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,1044.0,Rec,382.0,0.0,1426.0,GasA,Ex,Y,SBrkr,1671,0,0,1671,1.0,0.0,3,0,3,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,550.0,TA,TA,Y,280,90,0,0,0,0,5,2008,WD ,290000
103,902477130,30,C (all),72.0,9392,Pave,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,245.0,245.0,GasA,TA,N,SBrkr,797,0,0,797,0.0,0.0,1,0,2,TA,5,Typ,0,,,,0.0,0.0,,,N,0,36,94,0,0,0,9,2009,WD ,44000
104,914474070,60,RL,71.0,12209,Pave,Lvl,CulDSac,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,114.0,804.0,GasA,Ex,Y,SBrkr,804,1157,0,1961,1.0,0.0,2,1,3,Gd,7,Typ,1,TA,BuiltIn,Fin,2.0,560.0,TA,TA,Y,125,192,0,0,0,0,6,2009,WD ,215000
105,534125210,190,RL,79.0,13110,Pave,Lvl,Corner,NWAmes,RRAn,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,962.0,Unf,0.0,191.0,1153.0,GasA,Ex,Y,SBrkr,1193,0,0,1193,1.0,0.0,2,0,2,TA,6,Typ,0,,Attchd,Fin,2.0,501.0,TA,TA,Y,140,153,0,0,0,0,7,2006,WD ,146500
106,533223080,160,FV,,2651,Pave,Lvl,FR2,Somerst,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,641.0,Unf,0.0,32.0,673.0,GasA,Ex,Y,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,Gd,6,Typ,0,,Detchd,Unf,2.0,490.0,TA,TA,Y,153,50,0,0,0,0,4,2006,WD ,165000
107,903427040,50,RM,60.0,8520,Pave,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,546.0,0.0,714.0,GasW,TA,N,SBrkr,1664,862,0,2526,0.0,0.0,2,0,5,Gd,10,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,88,15,0,0,0,0,8,2007,CWD,136000
108,526303060,20,RL,,39384,Pave,Low,CulDSac,NAmes,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,595.0,1705.0,GasA,Ex,Y,SBrkr,1390,0,0,1390,1.0,0.0,1,1,1,Ex,4,Min1,2,Gd,Attchd,Unf,2.0,550.0,TA,TA,Y,0,189,0,0,0,0,10,2006,WD ,252000
109,528188120,160,RL,36.0,2628,Pave,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,Gd,6,Typ,0,,BuiltIn,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,6,2010,WD ,175500
110,902106010,70,RM,57.0,6406,Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,0.0,269.0,690.0,GasA,TA,Y,FuseA,868,690,0,1558,0.0,0.0,1,1,3,TA,7,Typ,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,0,36,0,0,182,0,10,2009,WD ,150000
